2/10/17,"The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!",104813,23365
2/9/17,Sen. McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so....,84090,15593
2/9/17,"Chris Cuomo, in his interview with Sen. Blumenthal, never asked him about his long-term lie about his brave ""service"" in Vietnam. FAKE NEWS!",72221,14713
2/8/17,'Trump administration seen as more truthful than news media'http://bit.ly/2k4b0imEmersonPoll_,86168,17374
2/8/17,'16 Fake News Stories Reporters Have Run Since Trump Won'http://thefederalist.com/2017/02/06/16-fake-news-stories-reporters-have-run-since-trump-won/_,62774,18792
2/6/17,The failing @nytimes was forced to apologize to its subscribers for the poor reporting it did on my election win. Now they are worse!,90040,16186
2/6/17,"The failing @nytimes writes total fiction concerning me. They have gotten it wrong for two years, and now are making up stories & sources!",94655,18999
2/6/17,"I call my own shots, largely based on an accumulation of data, and everyone knows it. Some FAKE NEWS media, in order to marginalize, lies!",122889,23664
2/6/17,"Any negative polls are fake news, just like the CNN, ABC, NBC polls in the election. Sorry, people want border security and extreme vetting.",158778,35729
2/4/17,Interview with @oreillyfactor on Fox Network - 4:00 P.M. (prior to Super Bowl). Enjoy!,69578,11227
2/4/17,"After being forced to apologize for its bad and inaccurate coverage of me after winning the election, the FAKE NEWS @nytimes is still lost!",100720,17208
2/3/17,Thank you to Prime Minister of Australia for telling the truth about our very civil conversation that FAKE NEWS media lied about. Very nice!,146408,32232
1/31/17,Nancy Pelosi and Fake Tears Chuck Schumer held a rally  at the steps of The Supreme Court and mic did not work (a mess)-just like Dem party!,149485,30579
1/30/17,Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?,160366,32130
1/29/17,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,66467,10974
1/29/17,Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!,109770,21953
1/28/17,Thr coverage about me in the @nytimes and the @washingtonpost gas been so false and angry that the times actually apologized to its.....,77933,13493
1/28/17,"The failing @nytimes has been wrong about me from the very beginning. Said I would lose the primaries, then the general election. FAKE NEWS!",107224,20430
1/26/17,Miami-Dade Mayor drops sanctuary policy. Right decision. Strong!http://www.miamiherald.com/news/local/community/miami-dade/article128984759.html_,110495,24495
1/26/17,Will be interviewed by @SeanHannity on @FoxNews at 10:00pm tonight. Enjoy!,72271,10528
1/25/17,Interview with David Muir of @ABC News in 10 minutes. Enjoy!,52822,6445
1/25/17,"""@romoabcnews: .@DavidMuir first @POTUS interview since taking office.  Tonight on @ABCWorldNews @ABC2020 tonight. pic.twitter.com/I4Vz1mRdBK""",44092,6377
1/24/17,Congratulations to @FoxNews for being number one in inauguration ratings. They were many times higher than FAKE NEWS @CNN - public is smart!,159894,31609
1/21/17,A fantastic day and evening in Washington D.C.Thank you to @FoxNews and so many other news outlets for the GREAT reviews of the speech!,175046,23044
1/18/17,No wonder the Today Show on biased @NBC is doing so badly compared to its glorious past. Little credibility!,56143,10490
1/18/17,"to the U.S., but had nothing to do with TRUMP, is more FAKE NEWS. Ask top CEO's of those companies for real facts. Came back because of me!",56671,11362
1/18/17,"Totally biased @NBCNews went out of its way to say that the big announcement from Ford, G.M., Lockheed & others that jobs are coming back...",47171,10046
1/18/17,Will be interviewed by @ainsleyearhardt on @foxandfriends - Enjoy!,36806,5594
1/17/17,"""How Trump Won--And How The Media Missed It""http://www.breitbart.com/big-journalism/2017/01/16/media-covered-trump-without-listening-voters/_",41876,11292
1/16/17,"""@levisteveholt: @realDonaldTrump I appreciate your use of Twitter to keep us informed and maintain transparency."" Very dishonest media!",59965,12431
1/15/17,"much worse - just look at Syria (red line), Crimea, Ukraine and the build-up of Russian nukes. Not good! Was this the leaker of Fake News?",57551,13831
1/15/17,".@FoxNews ""Outgoing CIA Chief, John Brennan, blasts Pres-Elect Trump on Russia threat. Does not fully understand."" Oh really, couldn't do...",44256,11311
1/15/17,".@NBCNews is bad but Saturday Night Live is the worst of NBC. Not funny, cast is terrible, always a complete hit job. Really bad television!",82923,18534
1/15/17,"about that...Those Intelligence chiefs made a mistake here, & when people make mistakes, they should APOLOGIZE."" Media should also apologize",68943,15111
1/13/17,"Totally made up facts by sleazebag political operatives, both Democrats and Republicans - FAKE NEWS! Russia says nothing exists. Probably...",53321,12331
1/12/17,.@CNN is in a total meltdown with their FAKE NEWS because their ratings are tanking since election and their credibility will soon be gone!,124750,34605
1/11/17,We had a great News Conference at Trump Tower today. A couple of FAKE NEWS organizations were there but the people truly get what's going on,114997,27520
1/11/17,"Intelligence agencies should never have allowed this fake news to ""leak"" into the public. One last shot at me.Are we living in Nazi Germany?",106482,31725
1/11/17,"I win an election easily, a great ""movement"" is verified, and crooked opponents try to belittle our victory with FAKE NEWS. A sorry state!",112673,28150
1/10/17,'BuzzFeed Runs Unverifiable Trump-Russia Claims' #FakeNewshttp://www.lifezette.com/polizette/buzzfeed-runs-error-laden-unverifiable-trump-russia-claim/_,44095,14807
1/10/17,FAKE NEWS - A TOTAL POLITICAL WITCH HUNT!,91753,28684
1/10/17,'Trump Helps Lift Small Business Confidence to 12-Yr. High'http://bit.ly/2j5gad2FOXBusiness_pic.twitter.com/CWAvJ4fRdx  at Trump Tower,42574,10398
1/10/17,'Small business optimism soars after Trump election'http://www.cnbc.com/2017/01/10/small-business-optimism-soars-after-trump-election.html_  at Trump Tower,48665,11656
1/10/17,'U.S. Small-Business Optimism Index Surges by Most Since 1980'https://www.bloomberg.com/news/articles/2017-01-10/u-s-small-business-optimism-index-surges-by-most-since-1980_,41158,11029
1/9/17,"""groveling"" when he totally changed a 16 year old story that he had written in order to make me look bad. Just more very dishonest media!",67623,15783
1/8/17,Dishonest media says Mexico won't be paying for the wall if they pay a little later so the wall can be built more quickly. Media is fake!,76092,18857
1/8/17,"Before I, or anyone, saw the classified and/or highly confidential hacking intelligence report, it was leaked out to @NBCNews. So serious!",72687,20399
1/8/17,Kellyanne Conway went to @MeetThePress this morning for an interview with @chucktodd. Dishonest media cut out 9 of her 10 minutes. Terrible!,57036,17797
1/8/17,"""@FoxNews: ""We certainly dont want intelligence interfering with politics and we dont want politics interfe_ https://twitter.com/i/web/status/817542630682796033_""",34438,7960
1/8/17,"""@KellyannePolls: Welcome to President and Mrs. Bush.  http://thehill.com/blogs/blog-briefing-room/news/312525-george-w-bush-to-attend-trumps-inauguration#.WGvveimVlvw.twitter_"" Very nice!",28201,5390
1/6/17,I am asking the chairs of the House and Senate committees to investigate top secret intelligence shared with NBC prior to me seeing it.,90707,25653
1/6/17,"The dishonest media does not report that any money spent on building the Great Wall (for sake of speed), will be paid back by Mexico later!",64507,18853
1/5/17,"How did NBC get ""an exclusive look into the top secret report he (Obama) was presented?"" Who gave them this report and why? Politics!",66695,20311
1/5/17,"to make up their own minds as to the truth. The media lies to make it look like I am against ""Intelligence"" when in fact I am a big fan!",66622,15158
1/5/17,"The dishonest media likes saying that I am in Agreement with Julian Assange - wrong. I simply state what he states, it is for the people....",60689,16154
1/4/17,"things they did and said (like giving the questions to the debate to H). A total double standard! Media, as usual, gave them a pass.",45542,10596
1/4/17,"""@FoxNews: Julian Assange on U.S. media coverage: Its very dishonest. #Hannity pic.twitter.com/ADcPRQifH9"" More dishonest than anyone knows",41100,14633
1/3/17,I will be having a general news conference on JANUARY ELEVENTH in N.Y.C. Thank you.,56613,14528
1/3/17,"""@DanScavino: Ford to scrap Mexico plant, invest in Michigan due to Trump policies""http://www.foxnews.com/politics/2017/01/03/ford-to-scrap-mexico-plant-invest-in-michigan-due-to-trump-policies.html_",51816,15352
1/2/17,"Various media outlets and pundits say that I thought I was going to lose the election. Wrong, it all came together in the last week and.....",46350,8960
12/30/16,"Russians are playing @CNN and @NBCNews for such fools - funny to watch, they don't have a clue! @FoxNews totally gets it!",80974,22475
12/26/16,"I gave millions of dollars to DJT Foundation, raised or recieved millions more, ALL of which is given to charity, and media won't report!",69140,16985
12/24/16,".@NBCNews purposely left out this part of my nuclear qoute: ""until such time as the world comes to its senses regarding nukes.""  Dishonest!",60442,16144
12/19/16,"We did it! Thank you to all of my great supporters, we just officially won the election (despite all of the distorted and inaccurate media).",216040,57086
12/15/16,"The media tries so hard to make my move to the White House, as it pertains to my business, so complex - when actually it isn't!",58530,13346
12/11/16,"Just watched @NBCNightlyNews - So biased, inaccurate and bad, point after point. Just can't get much worse, although @CNN is right up there!",69151,19285
12/11/16,Will be interviewed on @FoxNews at 10:00 P.M. Enjoy!,26777,5250
12/11/16,I will be interviewed today on Fox News Sunday with Chris Wallace at 10:00 (Eastern) Network. ENJOY!,29077,5477
12/10/16,October 2015 - thanks Chris Wallace @FoxNewsSunday!https://vine.co/v/e9vHVIMn5Al,26713,7049
12/10/16,"Reports by @CNN that I will be working on The Apprentice during my Presidency, even part time, are ridiculous & untrue - FAKE NEWS!",72025,24275
12/4/16,".@FoxNews will be re-running ""Objectified: Donald Trump,"" the ratings hit produced by the great Harvey Levin of TMZ, at 8:00 P.M. Enjoy!",30217,6324
11/30/16,I will be holding a major news conference in New York City with my children on December 15 to discuss the fact that I will be leaving my ...,43546,10928
11/27/16,"Serious voter fraud in Virginia, New Hampshire and California - so why isn't the media reporting on this? Serious bias - big problem!",97966,30248
11/22/16,The meeting with the @nytimes is back on at 12:30 today. Look forward to it!,32638,6972
11/22/16,The failing @nytimes just announced that complaints about them are at a 15 year high. I can fully understand that - but why announce?,47893,11550
11/22/16,Perhaps a new meeting will be set up with the @nytimes. In the meantime they continue to cover me inaccurately and with a nasty tone!,37455,9154
11/22/16,I cancelled today's meeting with the failing @nytimes when the terms and conditions of the meeting were changed at the last moment. Not nice,66023,16830
11/21/16,Prior to the election it was well known that I have interests in properties all over the world.Only the crooked media makes this a big deal!,76769,18395
11/20/16,I have always had a good relationship with Chuck Schumer. He is far smarter than Harry R and has the ability to get things done. Good news!,53892,11192
11/20/16,"I watched parts of @nbcsnl Saturday Night Live last night. It is a totally one-sided, biased show - nothing funny at all. Equal time for us?",66700,15496
11/20/16,"The cast and producers of Hamilton, which I hear is highly overrated, should immediately apologize to Mike Pence for their terrible behavior",100950,24631
11/16/16,"Australia, New Zealand, and more. I am always available to them. @nytimes is just upset that they looked like fools in their coverage of me.",86995,23263
11/16/16,"I have recieved and taken calls from many foreign leaders despite what the failing @nytimes said. Russia, U.K., China, Saudi Arabia, Japan,",85432,24827
11/16/16,"The failing @nytimes story is so totally wrong on transition. It is going so smoothly. Also, I have spoken to many foreign leaders.",74672,20134
11/16/16,"I am not trying to get ""top level security clearance"" for my children. This was a typically false news story.",97730,32256
11/13/16,"The @nytimes states today that DJT believes ""more countries should acquire nuclear weapons."" How dishonest are they. I never said this!",89955,28311
11/13/16,The @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me. I wonder if it will change - doubt it?,83698,21302
11/13/16,"Wow, the @nytimes is losing thousands of subscribers because of their very poor and highly inaccurate coverage of the ""Trump phenomena""",122486,33685
11/10/16,"Just had a very open and successful presidential election. Now professional protesters, incited by the media, are protesting. Very unfair!",223697,66836
11/7/16,Big news to share in New Hampshire tonight! Polls looking great! See you soon.  at Wilkes-Barre/Scranton International Airport (AVP),42623,12884
11/5/16,Must Act Immediately: Clinton Charity Lawyer Told Execs They Were Breaking The Lawhttp://dailycaller.com/2016/11/05/must-act-immediately-clinton-charity-lawyer-told-execs-they-were-breaking-the-law/_,20613,12321
11/5/16,Watch Coach Mike Ditka- a great guy and supporter tonight at 8pmE on #WattersWorld with @jessebwatters @FoxNews.,20339,6639
11/2/16,Thank you Arlene! We will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #DrainTheSwamphttp://www.wjhg.com/content/news/94-Year-old-goes-the-extra-mile-for-Donald-Trump-399739221.html_,27937,10794
11/2/16,"""@Ravenrantz: #Billygraham's grand daughter #SupportsTrump https://twitter.com/foxandfriends/status/793794278262607873_""  So nice, thank you Cissy Graham Lynch!!!!",18545,7786
11/1/16,WikiLeaks emails reveal Podesta urging Clinton camp to 'dump' emails. Time to #DrainTheSwamp!http://www.washingtontimes.com/news/2016/nov/1/wikileaks-emails-reveal-john-podesta-urging-hillar/_,24054,13923
11/1/16,'Kept me out of jail': Top DOJ official involved in Clinton probe represented her campaign chairman:http://www.foxnews.com/politics/2016/11/01/kept-me-out-jail-top-doj-official-involved-in-clinton-probe-represented-her-campaign-chairman.html_,17423,10738
11/1/16,"So terrible that Crooked didn't report she got the debate questions from Donna Brazile, if that were me it would have been front page news!",77298,31786
10/30/16,"Wow, Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!",69262,34893
10/27/16,'WikiLeaks Drip-Drop Releases Prove One Thing: There's No Nov. 8 Deadline on Clinton's Dishonesty and Scandals'http://nation.foxnews.com/2016/10/27/wikileaks-drip-drop-releases-prove-one-thing-theres-no-nov-8-deadline-clintons-dishonesty_,21769,12242
10/25/16,Get out and vote! I am your voice and I will fight for you! We will make America great again!http://www.foxnews.com/politics/2016/10/25/early-voting-suggests-tight-race-in-key-states-despite-clinton-camp-boast.html_,26197,12746
10/25/16,#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal & replace!http://money.cnn.com/2016/10/24/news/economy/obamacare-premiums/_,16163,9079
10/25/16,"As election looms, some bad news for Clinton, Democrats:http://www.mcclatchydc.com/news/politics-government/election/article110299617.html_",14328,8177
10/24/16,Peter Navarro: 'Trump the Bull vs. Clinton the Bear' #DrainTheSwamphttp://www.foxnews.com/opinion/2016/10/24/peter-navarro-trump-bull-vs-clinton-bear.html?platform=hootsuite_,12336,6062
10/24/16,'Democratic operative caught on camera: Hillary PERSONALLY ordered 'Donald Duck' troll campaign that broke the law'http://www.dailymail.co.uk/news/article-3867558/Democratic-operative-caught-camera-Hillary-PERSONALLY-ordered-Donald-Duck-troll-campaign-broke-law-coordinating-tax-exempt-pressure-group.html_,27809,18975
10/24/16,Why has nobody asked Kaine about the horrible views emanated on WikiLeaks about Catholics? Media in the tank for Clinton but Trump will win!,35179,14383
10/22/16,'Huma Abedin told Clinton her secret email account caused problems'http://m.washingtontimes.com/news/2016/oct/21/more-clinton-classified-email-emerges/_,18397,11492
10/22/16,"Thank you Gettysburg, Pennsylvania! #DrainTheSwamphttps://twitter.com/foxnews/status/789877206004617216_",21495,9588
10/21/16,The media refuses to talk about the three new national polls that have me in first place. Biggest crowds ever - watch what happens!,60270,23102
10/21/16,WikiLeaks reveals Clinton camps work with VERY friendly and malleable reporters #DrainTheSwamp #CrookedHillaryhttp://m.washingtontimes.com/news/2016/oct/21/wikileaks-reveals-hillary-clinton-camps-work-with-/_,15889,9252
10/21/16,'Clinton Campaign And Harry Reid Worked With New York Times To Smear State Dept Watchdog'Time to #DrainTheSwamp!http://dailycaller.com/2016/10/20/clinton-campaign-and-harry-reid-worked-with-nyt-to-smear-state-dept-watchdog/_,15500,9525
10/21/16,"VERY IRONIC: ""In 2010 video, Clinton lectured underlings on cybersecurity and guarding sensitive information""http://www.mediaite.com/tv/in-2010-video-clinton-lectured-underlings-on-cybersecurity-and-guarding-sensitive-information/_",19264,11197
10/21/16,#CrookedHillary was at center of negotiating $12M commitment from King Mohammed VI of Morocco to Clinton Fdn.http://www.foxnews.com/politics/2016/10/20/abedin-implicated-clinton-in-foundation-trade-off-with-morocco-amid-12-million-commitment.html_,18008,11806
10/19/16,"You should give the money back @HillaryClinton! #DrainTheSwamphttps://twitter.com/foxnews/status/788923395018625025_  at University of Nevada, Las Vegas",15284,7352
10/19/16,She'll say anything and change NOTHING! #MAGA #BigLeagueTruthpic.twitter.com/6E767Uw6Dj,13199,6305
10/19/16,UNBELIEVABLE!Clinton campaign contractor caught in voter-fraud video is a felon who visited White House 342 times:http://www.dailymail.co.uk/news/article-3852710/Clinton-campaign-contractor-caught-voter-fraud-video-sting-felon-visited-White-House-342-times-including-meeting-OVAL-OFFICE-Obama-s-spokesman-won-t-defend-him.html_,24170,17694
10/18/16,Hillarys Aides Urged Her to Take Foreign Lobbyist Donation And Deal With Attacks:http://newsninja2012.com/wikileaks-hillarys-aides-urged-her-to-take-foreign-lobbyist-donation-and-deal-with-attacks/?utm_content=buffer5d6bb&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer_,16618,11134
10/17/16,Yet more evidence of a media-rigged election:http://www.lifezette.com/polizette/wikileaks-politico-reporter-asked-podesta-edit-story/_,18297,11714
10/17/16,Crooked Hillary colluded w/FBI and DOJ and media is covering up to protect her. It's a #RiggedSystem! Our country deserves better!pic.twitter.com/n2NpH3zmcy,52340,27600
10/17/16,"New polls are good because the media has deceived the public by putting women front and center with made-up stories and lies, and got caught",35003,13321
10/17/16,"Wow, new polls just came out from @CNN   Great numbers, especially after total media hit job. Leading Ohio 48 - 44.",35205,13772
10/17/16,"""@RosieGray: Peter Thiel chooses now to give $1.25mil in support of Trump http://www.nytimes.com/2016/10/16/technology/peter-thiel-donald-j-trump.html?partner=rss&emc=rss&smid=tw-nytimes&smtyp=cur_""",17789,8068
10/16/16,"Finally, in the new ABC News/Washington Post Poll, Hillary Clinton is down 11 points with WOMEN VOTERS and the election is close at 47-43!",36464,14344
10/16/16,"The vast majority felt she should be prosecuted..."" -- even senior FBI officials thought Crooked was guilty.http://www.foxnews.com/politics/2016/10/13/fbi-doj-roiled-by-comey-lynch-decision-to-let-clinton-slide-by-on-emails-says-insider.html_",25578,13886
10/16/16,The election is absolutely being rigged by the dishonest and distorted media pushing Crooked Hillary - but also at many polling places - SAD,54340,21035
10/16/16,A country that Crooked Hillary says has funded ISIS also gave Wild Bill $1 million for his birthday? SO CORRUPT!http://www.washingtontimes.com/news/2016/oct/14/seven-more-hillary-clinton-scandals-exposed-wikile/_,27793,15971
10/16/16,"Election is being rigged by the media, in a coordinated effort with the Clinton campaign, by putting stories that never happened into news!",44184,18583
10/16/16,"Polls close, but can you believe I lost large numbers of women voters based on made up events THAT NEVER HAPPENED. Media rigging election!",46415,17397
10/16/16,Watched Saturday Night Live hit job on me.Time to retire the boring and unfunny show. Alec Baldwin portrayal stinks. Media rigging election!,50387,17914
10/15/16,"The failing @nytimes reporters don't even call us anymore, they just write whatever they want to write, making up sources along the way!",36865,15608
10/15/16,"This election is being rigged by the media pushing false and unsubstantiated charges, and outright lies, in order to elect Crooked Hillary!",75910,29700
10/15/16,"100% fabricated and made-up charges, pushed strongly by the media and the Clinton Campaign, may poison the minds of the American Voter. FIX!",39791,15676
10/13/16,Great event in Columbus- taking off for Cincinnati now. Great new Ohio poll out- thank you!OHIO NBC/WSJ/MARIST POLLTrump 42% Clinton 41%,29148,10315
10/13/16,The phony story in the failing @nytimes is a TOTAL FABRICATION. Written by same people as last discredited story on women. WATCH!,33902,14402
10/12/16,Very little pick-up by the dishonest media of incredible information provided by WikiLeaks. So dishonest! Rigged system!,52420,22587
10/9/16,"We agree @POTUS-""SHE'LL (Hillary Clinton) SAY ANYTHING & CHANGE NOTHING. IT'S TIME TO TURN THE PAGE"" -President Obama",32850,13964
10/9/16,If I win-I am going to instruct my AG to get a special prosecutor to look into your situation bc there's never been anything like your lies.,42230,18791
10/9/16,EXCLUSIVE  Video Interview: Bill Clinton Accuser Juanita Broaddrick Relives Brutal Rapes:http://www.breitbart.com/2016-presidential-race/2016/10/09/breitbart-news-exclusive-video-interview-bill-clinton-accuser-juanita-broaddrick-breaks-describing-brutal-rapes/_,23065,16144
10/8/16,"The media and establishment want me out of the race so badly -  I WILL NEVER DROP OUT OF THE RACE, WILL NEVER LET MY SUPPORTERS DOWN! #MAGA",100922,39484
10/6/16,'Donald Trump: A President for All Americans'http://www.foxbusiness.com/politics/2016/10/05/donald-trump-president-for-all-americans.html_,21986,10739
10/5/16,'Small business says Trump is their pick for president'http://www.cnbc.com/2016/10/05/small-business-says-trump-is-their-pick-for-president.html_,21276,9575
10/5/16,Thank you @SenJohnMcCain for your kind remarks on the important issue of PTSD and the dishonest media. Great to be in Arizona yesterday!,28599,10436
10/4/16,"""@AnyoneTennis: @timkaine Cannot believe how often the moderator interrupts #Pence vs the other guy...so obvious @FoxNews""  So true!",30881,9971
10/4/16,"""@ifdanyt: @realDonaldTrump Loving @mike_pence he's so likeable and sensible. Kaine is just talking bull!",18756,4689
10/4/16,"""@Susiesentinel: #pence is so much more likeable than Kaine #cbsnews @realDonaldTrump""",21594,5231
10/4/16,"Wow, @CNN is so negative. Their panel is a joke, biased and very dumb. I'm turning to @FoxNews where we get a fair shake! Mike will do great",32402,7891
10/2/16,I know our complex tax laws better than anyone who has ever run for president and am the only one who can fix them. #failing@nytimes,38744,15069
9/30/16,"Remember, don't believe ""sources said"" by the VERY dishonest media. If they don't name the sources, the sources don't exist.",37064,16660
9/30/16,"Anytime you see a story about me or my campaign saying ""sources said,"" DO NOT believe it. There are no sources, they are just made up lies!",43475,18220
9/29/16,"Wow, did you see how badly @CNN (Clinton News Network) is doing in the ratings. With people like @donlemon, who could expect any more?",36013,13382
9/28/16,"Every on-line poll, Time Magazine, Drudge etc., has me winning the debate. Thank you to Fox & Friends for so reporting!",36172,10741
9/27/16,"'CNBC, Time magazine online polls say Donald Trump won the first presidential debate' via @WashTimes. #MAGAhttp://m.washingtontimes.com/news/2016/sep/27/cnbc-time-magazine-online-polls-say-donald-trump-w/_",17222,7458
9/27/16,"Well, now they're saying that I not only won the NBC Presidential Forum, but last night the big debate. Nice!",34778,11087
9/27/16,Thank you! #TrumpWon #MAGAhttp://www.dailymail.co.uk/news/article-3809204/Most-snap-polls-Trump-winning-debate-landslide.html_,19377,8819
9/27/16,'True blue-collar billionaire Donald Trump shows Hillary Clinton is out of touch'http://www.bostonherald.com/news/columnists/tom_shattuck/2016/09/shattuck_true_blue_collar_billionaire_donald_trump_shows_,16048,7466
9/27/16,Great debate poll numbers - I will be on @foxandfriends at 7:00 to discuss. Enjoy!,16540,4672
9/27/16,"Thank you! CNBC #DebateNight poll with over 400,000 votes. Trump 61%Clinton 39%#AmericaFirst #ImWithYouhttps://instagram.com/p/BK2RrsHjTDR/pic.twitter.com/lgu6tOkYCP",34839,16452
9/25/16,"Really sad news: The great Arnold Palmer, the ""King,"" has died. There was no-one like him - a true champion! He will be truly missed.",58731,16269
9/22/16,Will be on @foxandfriends now.,12078,2224
9/21/16,"Hopefully the violence & unrest in Charlotte will come to an immediate end. To those injured, get well soon. We need unity & leadership.",36887,12729
9/19/16,Philly FOP Chief On Presidential Endorsement: Clinton Blew The Police Off'http://philadelphia.cbslocal.com/2016/09/19/philly-fop-chief-on-presidential-endorsment-clinton-blew-the-police-off/_,16521,7735
9/19/16,"""@TarukMatuk: @CNN @FoxNews @realDonaldTrump @RogerRice10 Refugees from Syria over 10k plus more coming. Lots young males, poorly vetted.",17217,7424
9/19/16,"""@AngPiazza: @foxandfriends @realDonaldTrump he's the ONLY candidate that will keep us safe!""",14270,4447
9/19/16,Will be on @foxandfriends at 7:02 A.M.  Enjoy.,10744,2064
9/17/16,"My lawyers want to sue the failing @nytimes so badly for irresponsible intent. I said no (for now), but they are watching. Really disgusting",25926,7728
9/17/16,"The failing @nytimes has gone nuts that Crooked Hillary is doing so badly. They are willing to say anything, has become a laughingstock rag!",29614,9626
9/17/16,"Crazy Maureen Dowd, the wacky columnist for the failing @nytimes, pretends she knows me well--wrong!",17353,5291
9/17/16,"Wacky @NYTimesDowd, who hardly knows me, makes up things that I never said for her boring interviews and column. A neurotic dope!",19353,5897
9/17/16,My thoughts and prayers go out to the @PhillyPolice & @Penn police officers- in Philadelphia.http://abc7news.com/news/2-police-officers-shot-in-west-philadelphia;-suspect-dead-/1515355/?utm_source=dlvr.it&utm_medium=twitter_,19886,8057
9/15/16,Will be joining @jimmyfallon on @FallonTonight at 11:35pmE tonight. Enjoy!  at NBC Studio Tour,13455,3824
9/15/16,Will be on @foxandfriends at 7:00 A.M. Enjoy!,10284,2038
9/14/16,I will be interviewed on @foxandfriends tomorrow at 7am. Enjoy!,11830,2928
9/12/16,Will be on @CNBC at @7:22. Enjoy!,10916,2271
9/12/16,I will be interviewed on @foxandfriends at 7:00 A.M.,14040,3022
9/10/16,"The seriously failing @nytimes, despite so much winning and poll numbers that will soon put me in first place, only writes dishonest hits!",26527,7642
9/9/16,Jeff Zucker failed @NBC and he is now failing @CNN.,13664,4339
9/9/16,.@CNN is unwatchable. Their news on me is fiction. Theyare a disgrace to the broadcasting industry and an arm of the Clinton campaign.,40956,15020
9/8/16,Final poll results from NBC on last nights Commander-in-Chief Forum. Thank you! #ImWithYou #MAGApic.twitter.com/C5ipaxUN7B,26147,10254
9/8/16,Last nights results - in poll taken by NBC. #AmericaFirst #ImWithYoupic.twitter.com/sCOnny1fl3,35512,14994
9/8/16,Hillary just gave a disastrous news conference on the tarmac to make up for poor performance last night. She's being decimated by the media!,33686,10731
9/8/16,"""A rough night for Hillary Clinton""  ABC News.",27828,8448
9/8/16,COMING UP @GenFlynn @newtgingrich on @foxandfriends,10159,2265
9/8/16,Thank you to @foxandfriends for the nice reviews of last night.,15785,3790
9/7/16,"'Donald Trump leads Hillary Clinton by 19 points among military, veteran voters: poll' #AmericaFirst #MAGAhttp://m.washingtontimes.com/news/2016/sep/7/donald-trump-leads-hillary-clinton-19-points-among/_",21480,8258
9/7/16,"""@adhd_fa:Kudos to @PARISDENNARD for standing up to CNN's attempt to bully you and shout you down for defending @realDonaldTrump #media bias",16142,5110
9/6/16,I will be interviewed on @oreillyfactor tonight at 11pmE @FoxNews. Enjoy!,12483,2977
9/6/16,"Mainstream media never covered Hillarys massive hackingor coughing attack, yet it is #1 trending. Whats up?",34129,13493
9/4/16,"Wow, the failing @nytimes has not reported properly on Crooked's FBI release. They are at the back of the pack - no longer a credible source",27855,9193
9/1/16,Thank you to @foxandfriends for the great review of the speech on immigration last night. Thank you also to the great people of Arizona!,27543,6823
8/31/16,"Former President Vicente Fox, who is railing against my visit to Mexico today, also invited me when he apologized for using the ""f bomb.""",28797,10366
8/29/16,"""@RhondaR: Thank-You Clarence Henderson for telling @cnn you know racism & it's not DonaldTrump http://www.breitbart.com/video/2016/08/28/civil-rights-leader-clarence-henderson-backs-trump-america-is-a-business/_ via @BreitbartNews""",15340,6611
8/26/16,I will be interviewed by @kimguilfoyle at 7pm on @FoxNews. #Enjoy!,10009,2376
8/26/16,Wonderful @pastormarkburns was attacked viciously and unfairly on @MSNBC by crazy @morningmika on low ratings @Morning_Joe. Apologize!,14101,5538
8/25/16,"""@foxnation: Flashback: Hillary Clinton Praised Former KKK Member Robert Byrd as 'Friend and Mentor': http://bit.ly/2bmuqej""",15671,8133
8/25/16,"Hillary Clinton only knows how to make a speech when it is a hit on me. No policy, and always very short (stamina). Media gives her a pass!",25953,9009
8/24/16,"Will be on #Hannity @ 10pE @FoxNews- discussing various subjects including immigration-if elected, we will #BuildTheWall & enforce our laws!",16565,4316
8/23/16,"It is being reported by virtually everyone, and is a fact,  that the media pile on against me is the worst in American political history!",37943,11661
8/23/16,I am now in Texas doing a big fundraiser for the Republican Party and a @FoxNews Special on the BORDER and with victims of border crime!,22445,6566
8/22/16,Will be interviewed on @foxandfriends at 8:30 A.M. Eastern. ENJOY!,10445,2235
8/22/16,"Some day, when things calm down, I'll tell the real story of @JoeNBC and his very insecure long-time girlfriend, @morningmika. Two clowns!",24124,9367
8/21/16,Crooked Hillary is flooding the airwaves with false and misleading ads - all paid for by her bosses on Wall Street. Media is protecting her!,38115,13323
8/21/16,"I have been drawing very big and enthusiastic crowds, but the media refuses to show or discuss them. Something very big is happening!",38267,12172
8/19/16,Great job by @EricTrump on interview with @BillHemmer on @FoxNews. #ImWithYou #TrumpTrain,15792,4002
